completions..1.....gpt3...
"up . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*MOT:	&=nonspeech . 
*"
"illon . 
*MOT:	you like that ?"
(here) .
"ye . 
*MOT:	I'm fixin' to go byebye ."
" like that &=noise . 
*MOT:	no no . 
*MOT:	come on , let's go get dressed . 
*MOT:	we'll go outside and play . 
*MOT:	okay ? 
*MOT:	yes ."
 then you gonna say byebye@q ?
" those . 
*MOT:	you don't even know what those are . 
*MOT:	you silly ."
" &=noise . 
*MOT:	okay &=noise . 
*MOT:	let's get you a sip o(f) juice &=noise ."
t:	give him a kiss !
